Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Czech Republic,CZE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26999998,2.5999999,4.32000017,4.30000019,4.01999998,3.8900001,4.26999998,5.9000001,8.48999977,8.76000023,7.98999977,7.01999998,7.53999996,8.21000004,7.92999983,7.1500001,5.32000017,4.38999987,6.65999985,7.28000021,6.71000004,6.98000002,6.94999981,6.11000013,5.05000019,3.95000005,2.8900001,2.24000001,2.00999999,2.54999995,2.88700008
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32000017,6.32000017,7.67999983,8.72999954,8.15999985,8.81999969,9.85999966,9.78999996,8.85999966,7.92000008,7.76999998,8.47999954,9.77999973,10.7299995,11.1700001,10.25,8.65999985,7.51999998,7.73999977,6.96999979,5.82000017,5.38000011,5.23000002,4.98000002,4.61999989,4.11999989,3.75,3.38000011,3.1400001,3.80999994,3.53500009
Djibouti,DJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3570004,29.1989994,29.1889992,29.0200005,28.9419994,28.8400002,28.7019997,28.5760002,28.4319992,28.3449993,28.2169991,28.0830002,27.9640007,27.8470001,27.7199993,27.5739994,27.4440002,27.3050003,27.2210007,27.0580006,26.8880005,26.7779999,26.6380005,26.4750004,26.3250008,26.1930008,26.0599995,26.1889992,26.3570004,28.3899994,28.3859997
Dominica,DMA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10000038,9.02999973,10.7200003,8.03999996,6.98999977,6.84000015,5.4000001,5.03999996,5.13999987,4.48000002,4.15999985,4.26999998,5.4000001,5.19999981,4.82999992,3.9000001,3.79999995,3.68000007,6.40999985,7.75,7.76999998,7.80000019,7.38000011,6.92999983,6.28000021,5.98999977,5.82999992,5.13000011,5.01999998,5.63999987,4.79799986
Dominican Republic,DOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35300016,6.20300007,6.2670002,6.35599995,6.32600021,6.33900023,6.31099987,6.36299992,6.3920002,6.42999983,7.26000023,6.78000021,6.94000006,6.30000019,6.59000015,5.6500001,5.15999985,4.76000023,5.46999979,5.21000004,6.09000015,6.71999979,7.3499999,6.71999979,7.61000013,7.28000021,5.82999992,5.86000013,6.36000013,6.13000011,8.49600029
Algeria,DZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6000004,24.3799992,26.2299995,27.7399998,31.8400002,28.5310001,25.4300003,26.6620007,28.302,29.7700005,27.2999992,25.8999996,23.7199993,17.6499996,15.2700005,12.2700005,13.79,11.3299999,10.1599998,9.96000004,9.96000004,10.9700003,9.81999969,10.21,11.21,10.1999998,10.3330002,10.4200001,10.5129995,12.5500002,12.7040005
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.400792,2.35790291,2.61472424,2.91306436,2.99362633,3.10249586,3.19892243,3.36625623,3.45043142,3.40541682,3.8335425,4.14731105,4.39605891,4.38635575,4.46220115,4.35856929,4.3358254,4.42246333,4.3877311,4.14506319,4.09828045,4.03326506,4.03705437,4.02818237,4.10253848,4.01676439,3.90993667,3.79205499,3.89532585,4.38802133,4.29284893
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35658205,5.48729795,5.63991944,5.95292003,6.26934727,6.16427625,5.98092015,6.09926429,6.30395791,6.23529619,6.33296769,6.54661022,6.4966183,6.34546313,6.28024316,6.0134184,5.91813146,5.69494655,5.857541,5.69267894,5.58783318,5.56011853,5.63669856,5.58352218,5.72893601,5.74571219,5.64561154,5.63673301,5.53010474,7.12209343,6.48688422
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45058054,2.43278734,2.68682988,2.95887873,3.03430959,3.15064091,3.24449555,3.53102602,3.63270135,3.53548029,3.9439596,4.24397289,4.45965078,4.40662575,4.4495687,4.32822472,4.27823602,4.3615376,4.44033967,4.20744779,4.11555238,4.04260842,4.02780269,4.00600939,4.07110752,3.9791612,3.86387777,3.73355714,3.82122432,4.31572442,4.2020613
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20641081,5.59271232,6.31133964,7.80990724,9.04027348,9.83968253,10.7157669,11.7797009,11.9662306,10.7015704,10.0349756,9.71488796,9.46993568,9.2004146,8.5750302,8.0884039,7.2944433,7.29614279,9.01251142,8.42733266,7.80261782,7.19622734,7.2262201,7.4365535,7.55583914,7.52045022,7.26435266,6.94438565,7.1070528,7.80438229,7.63549645
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9140963,7.49849494,8.66603699,9.67450477,9.96179056,10.3207186,10.5506335,10.7358159,10.6443287,9.81737189,9.10998453,9.14043914,9.14142959,9.1217114,8.73412464,8.08770508,7.17088363,7.09744735,8.93492574,9.01652821,8.75663802,8.9637872,9.19737776,8.95747764,8.55706154,8.08330603,7.47509242,6.8965054,6.67035728,7.18288486,7.11494371
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36999989,4.52699995,4.55999994,4.44299984,4.59200001,4.65100002,4.51300001,4.60500002,5.18400002,4.80000019,4.25,4.89799976,5.65999985,5,3.77999997,3.54999995,3.1400001,3.92000008,4.61000013,4.09000015,3.46000004,3.23000002,3.07999992,3.48000002,3.61999989,4.5999999,3.83999991,3.52999997,3.80999994,6.11000013,6.42700005
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38000011,8.92000008,10.9200001,10.9300003,11.04,9,8.36999989,8.02999973,7.94999981,8.97999954,9.26000023,10.0100002,11.0100002,10.3199997,11.1999998,10.4899998,8.80000019,8.52000046,9.09000015,8.76000023,11.8500004,12.6000004,13.1499996,13.1000004,13.0500002,12.4099998,11.7399998,9.81999969,7.84000015,9.16699982,9.32900047
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25136487,8.89115673,10.676213,11.7612507,11.4435873,11.6685761,11.6671211,11.191406,10.4391062,9.42675132,8.34600814,8.61041912,8.95179488,9.23678469,9.01627374,8.31066818,7.43461564,7.48342423,9.54196511,10.0729616,10.1114418,11.2911218,11.9279477,11.6024307,10.8405494,10.0101764,9.04738353,8.1703145,7.53479477,7.82616361,7.76701119
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31699991,5.53900003,5.73199987,5.89799976,6.03999996,6.07499981,6.08199978,6.00600004,5.95200014,5.87699986,5.76599979,5.70300007,5.579,5.37400007,5.26399994,5.26000023,5.24900007,5.17199993,5.24499989,5.49499989,5.52099991,5.53000021,5.57999992,5.67299986,5.82800007,5.90199995,5.94299984,5.94700003,5.99399996,7.86499977,8.04699993
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9300003,17.7000008,22.1599998,24.2099991,22.6700001,22.1399994,20.7000008,18.6700001,15.4799995,13.79,10.3500004,11.1499996,11.2799997,11.0900002,9.14999962,8.44999981,8.22999954,11.25,17.8600006,19.8600006,21.3899994,24.7900009,26.0900002,24.4400005,22.0599995,19.6299992,17.2199993,15.25,14.1000004,15.5299997,14.7329998
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47000003,3.68000007,6.53999996,7.55999994,9.65999985,9.92000008,10.3699999,9.51000023,11.5699997,13.3599997,13.1300001,10.0299997,11.29,10.25,8.02999973,5.90999985,4.59000015,5.44999981,13.5500002,16.7099991,12.3299999,10.0200005,8.63000011,7.3499999,6.19000006,6.76000023,5.76000023,5.36999989,4.44999981,6.80000019,6.33099985
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07999992,3.10400009,3.04699993,3.0999999,3.21300006,3.31200004,3.47000003,3.62100005,3.71000004,3.50900006,3.3039999,3.13000011,2.94199991,2.69300008,2.5,2.47000003,2.43499994,2.4059999,2.38000011,2.33899999,2.31200004,2.28699994,2.25,2.26200008,2.27399993,2.28800011,2.29900002,2.31800008,2.32599998,3.23699999,3.69400001
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50271123,9.2266216,10.8184775,11.5006886,11.0629922,11.0952232,10.8730186,10.4404872,10.1803864,9.82753574,9.19153446,9.53657969,9.63233689,9.8697277,9.56103937,8.61977569,7.44624124,7.20440627,9.12825601,9.80313812,9.84061167,10.8110284,11.3317121,10.851028,10.0310545,9.11723056,8.1358044,7.26666027,6.69189042,7.04658695,7.04462868
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87407838,4.82624627,4.87963491,5.0447949,5.19786258,5.34295382,5.38996291,5.42570187,5.638674,5.66962663,5.67547639,5.79539548,5.76184919,5.63955896,5.41951608,5.31834132,5.27929672,5.29801089,5.16249645,5.30323689,5.34201213,5.38214591,5.43122975,5.58922654,5.58032016,6.10985238,6.45937198,6.42645262,6.43589168,7.33038912,7.60224461
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,11.6000004,16.2000008,16.4300003,17,15.5699997,14.9700003,13.21,11.6899996,11.1300001,10.29,10.4200001,10.4700003,10.3599997,8.38000011,7.71999979,6.8499999,6.36999989,8.25,8.39000034,7.78000021,7.69000006,8.18999958,8.65999985,9.38000011,8.81999969,8.64000034,7.36000013,6.69000006,7.76000023,7.5250001
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05999994,3.88100004,3.95700002,3.89599991,3.94499993,3.89599991,4.03000021,3.95000005,3.79399991,3.9920001,3.90700006,3.87299991,3.9059999,3.81100011,3.8900001,3.95900011,4.1079998,4.16200018,4.30999994,4.30999994,4.40999985,4.42000008,4.32700014,4.28999996,4.29500008,4.32000017,4.27799988,4.33300018,4.44799995,4.71500015,5.23899984
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13000011,10.21,11.3199997,12.5900002,11.8400002,12.3699999,12.5699997,12.0699997,11.9799995,10.2200003,8.60999966,8.69999981,8.31000042,8.90999985,8.48999977,8.44999981,7.65999985,7.05999994,8.73999977,8.86999989,8.81000042,9.39999962,9.92000008,10.29,10.3500004,10.0500002,9.40999985,9.02000046,8.40999985,8.01000023,8.06299973
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7800007,17.868,17.7800007,17.7150002,17.6329994,17.5769997,17.4839993,17.4349995,17.4909992,17.3430004,17.2259998,17.1739998,17.0709991,17.0090008,16.9099998,17.6709995,18.2840004,19.0939999,19.7639999,20.3899994,20.4290009,20.4880009,20.5209999,20.573,20.6130009,20.6690006,20.7210007,20.7490005,20.7420006,21.9720001,22.2649994
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55000019,9.77999973,10.3500004,9.64999962,8.68999958,8.18999958,7.07000017,6.19999981,6.03999996,5.55999994,4.69999981,5.03999996,4.80999994,4.59000015,4.75,5.3499999,5.26000023,5.61999989,7.53999996,7.78999996,8.03999996,7.88000011,7.51999998,6.11000013,5.30000019,4.80999994,4.32999992,4,3.74000001,4.47200012,4.52600002
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70000005,5.4000001,5.4000001,8.39999962,7.5999999,11.5,11.5,14.5299997,13.8000002,10.8199997,11.1599998,12.5900002,11.5100002,12.6199999,13.8100004,13.5699997,13.2799997,17.8700008,20.7099991,20.2000008,19.6299992,19.6499996,19.4200001,17.4400005,16.5100002,16.6000004,13.9399996,12.6700001,11.5699997,18.5,10.6590004
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49000001,4.69999981,5.26800013,5.86299992,6.43900013,7.01900005,7.61399984,8.19999981,10.1000004,10.46,9.5010004,8.53499985,7.5630002,6.59299994,5.61899996,4.63999987,4.84299994,4.9920001,5.21700001,5.38000011,5.59600019,5.91099977,6.20300007,6.52400017,6.80999994,5.52699995,4.21999979,4.27600002,4.31599998,4.65100002,4.704
Gibraltar,GIB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45300007,4.45699978,4.45100021,4.47200012,4.47700024,4.48999977,4.49399996,4.51900005,4.52899981,4.55299997,4.55299997,4.55000019,4.61600018,4.63199997,4.65299988,4.69899988,4.671,4.7249999,4.80600023,4.77299976,4.79300022,4.81799984,4.86600018,4.89599991,4.92299986,4.88000011,4.91400003,4.9829998,5.01999998,6.10300016,6.34200001
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83300018,8.86400032,8.89900017,8.95100021,8.97399998,8.99199963,8.9989996,9.03999996,9.04500008,9.08300018,9.10999966,9.21700001,9.16100025,9.18599987,9.29300022,9.3039999,9.30099964,9.30000019,9.32400036,9.3579998,9.50899982,9.42000008,9.45300007,9.50300026,9.46700001,9.49800014,9.48499966,9.47599983,9.49800014,11.0810003,11.2119999
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18900013,6.30200005,6.35099983,6.36000013,6.33699989,6.38899994,6.41300011,6.35300016,6.31500006,6.24700022,6.29799986,6.37599993,6.36800003,6.25,6.21099997,6.14099979,6.05600023,5.8920002,5.89599991,6.08099985,5.98199987,5.86999989,5.80900002,5.80299997,5.86999989,5.95100021,5.98600006,5.98199987,6.03599977,6.73699999,6.75899982
Equatorial Guinea,GNQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13199997,8.27200031,8.37199974,8.42500019,8.46800041,8.52900028,8.55799961,8.50399971,8.48900032,8.45499992,8.56700039,8.71399975,8.77299976,8.7130003,8.75399971,8.70899963,8.64700031,8.49600029,8.54899979,8.81799984,8.72799969,8.61299992,8.51299953,8.4829998,8.54399967,8.62899971,8.64799976,8.6239996,8.6789999,9.90100002,9.24499989
Greece,GRC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65999985,7.84000015,8.60999966,8.85999966,9.06000042,9.65999985,9.57999992,10.8400002,11.8500004,11.25,10.46,9.97000027,9.40999985,10.3100004,9.98999977,9.01000023,8.39999962,7.76000023,9.61999989,12.71,17.8600006,24.4400005,27.4699993,26.4899998,24.8999996,23.5400009,21.4899998,19.2900009,17.3099995,16.2999992,14.7950001
Grenada,GRD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58800006,2.56599998,2.60800004,2.61899996,2.60599995,2.68300009,2.65400004,2.6500001,2.70099998,2.7249999,2.78399992,2.75099993,2.80999994,2.97000003,3.05100012,3.06100011,3.10899997,3.30900002,3.51200008,3.5,3.08500004,2.75999999,3.01999998,2.72000003,2.50999999,2.57999992,2.46000004,2.27999997,2.19000006,3.55299997,3.57200003
Guam,GUM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50999999,3.83999991,5.53000021,7.5999999,7.9000001,8.27999973,9.67000008,7.73999977,13.9499998,15.3199997,13.21,11.3900003,9.75300026,7.69999981,7,7.4000001,8.30000019,8.7159996,9.30000019,8.19999981,13.3000002,12.1999998,11.5,7.5999999,6.9000001,5.4000001,5.43499994,5.55900002,5.51499987,6.80200005,6.9829998
Guyana,GUY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9300003,11.8999996,11.882,11.8649998,11.8789997,11.8409996,11.8409996,11.8889999,11.8380003,11.8579998,11.8149996,11.8100004,11.5539999,11.2670002,11.0229998,10.6999998,10.9569998,11.2709999,11.526,11.7980003,12.0570002,12.335,12.6280003,12.9239998,13.2119999,13.4639997,13.7460003,14.0200005,13.9919996,16.4309998,16.4249992
High income,HIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72142362,7.30858772,7.84926856,7.85596545,7.44359316,7.44582051,7.17878948,7.08655163,6.94098643,6.5285198,6.50319938,7.00483392,7.13868706,6.9656184,6.67179625,6.1288466,5.60103299,5.86531584,7.97044845,8.22263837,7.88880831,7.93205134,7.83688623,7.2325124,6.63617277,6.16020813,5.60321819,5.0895984,4.7863297,6.48877321,5.65180672
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79999995,1.96000004,1.96000004,1.89999998,3.22000003,2.82999992,2.22000003,4.57999992,6.25,4.92000008,5.09000015,7.28000021,7.86000013,6.73999977,5.57999992,4.76999998,4.01000023,3.55999994,5.26000023,4.32999992,3.42000008,3.28999996,3.4000001,3.29999995,3.30999994,3.3900001,3.13000011,2.81999993,2.93000007,5.82999992,5.31500006
Honduras,HND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57999992,3.05999994,3.11500001,3.25099993,3.24000001,4.36999989,3.31999993,4.01999998,3.8499999,3.83899999,4,4.01999998,5.30000019,5.98999977,4.90999985,3.56999993,3.21000004,3.16000009,3.28999996,4.11999989,4.46999979,3.75,5.6500001,7.07999992,6.1500001,6.73000002,5.53000021,5.6500001,5.69999981,8.37300014,8.51299953
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87831526,4.9729233,4.99127923,4.99600287,4.97523992,4.99878786,4.98603829,5.02286691,5.16315936,5.21542309,5.18066481,5.18170445,5.17374831,5.07350432,4.9697982,4.91830071,4.88797328,4.83792952,4.8759949,5.07876245,5.04941726,4.9338884,4.76889508,4.70081723,4.77201407,4.70874486,4.66128731,4.68650317,4.70612427,5.43276061,5.66117778
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1400003,11.007,10.6800003,10.625,10.1719999,9.68000031,9.71000004,11.3900003,13.5600004,16.0599995,15.8199997,15.0500002,13.9200001,13.6599998,12.6000004,11.1300001,9.90999985,8.52999973,9.19999981,11.6199999,13.6800003,15.9300003,17.25,17.2900009,16.1800003,13.1000004,11.21,8.43000031,6.61999989,7.51000023,8.68299961
Haiti,HTI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50500011,7.58500004,7.55000019,7.60900021,7.25699997,7.30000019,7.28100014,7.24800014,7.19999981,8.40400028,9.63300037,10.8260002,11.9969997,13.3240004,14.4160004,15.691,16.7999992,16.3360004,15.6569996,15.3789997,14.5279999,14.1000004,13.9960003,13.9510002,13.9619999,13.9250002,13.8769999,13.8599997,13.915,15.4510002,15.7259998
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.93999958,12.1000004,10.8500004,10.1700001,10.0200005,8.98999977,8.93000031,6.92999983,6.55999994,5.67000008,5.61000013,5.78999996,5.82999992,7.19000006,7.48999977,7.40999985,7.82000017,10.0299997,11.1700001,11.0299997,11,10.1800003,7.73000002,6.80999994,5.11000013,4.15999985,3.71000004,3.42000008,4.25,4.11600018
IBRD only,IBD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.551669,4.61254696,4.84554437,5.22119518,5.53369094,5.62540198,5.68918251,5.91912555,6.15882307,6.01607595,6.1776416,6.37926767,6.47495413,6.30171486,6.23734204,5.98501933,5.76934193,5.65671402,5.98727409,5.78247381,5.65839656,5.5863375,5.58469253,5.57714397,5.70840006,5.81646862,5.7614805,5.62580707,5.6638686,6.87880397,6.43614603
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40548235,4.46873856,4.67818755,5.00592859,5.26946409,5.36414569,5.41968357,5.62722773,5.83331958,5.71858197,5.84882559,6.01083449,6.085289,5.92294498,5.85035626,5.61610253,5.43812686,5.35296687,5.62213654,5.44173641,5.34939373,5.30880587,5.32000343,5.29739689,5.4377915,5.57585481,5.56840297,5.46880259,5.4905326,6.60752096,6.30475376
IDA total,IDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66694878,3.74918703,3.85015242,3.95197931,3.99129162,4.11626121,4.15001592,4.26918275,4.33462415,4.36483689,4.37159604,4.3747103,4.3717683,4.27230664,4.1813592,4.04633353,4.04672871,4.09797642,4.1393773,4.08508675,4.13652935,4.23111542,4.30449933,4.24009294,4.43450532,4.69890613,4.88033326,4.92031561,4.89451423,5.70183486,5.87169083
IDA blend,IDB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05917604,3.15518986,3.3194178,3.53619562,3.63201351,3.88289708,3.8838256,4.05188018,4.00027658,3.86223189,3.73043338,3.55466124,3.41685203,3.26445558,3.12209195,2.98917552,2.79511966,2.81248107,2.86107091,2.9332274,2.962344,3.28595087,3.65209285,3.50582503,4.06881293,5.00614972,5.61262915,5.79206675,5.7135509,6.59390191,6.65442875
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61999989,2.73000002,2.77999997,4.36999989,4.59800005,4.86000013,4.67999983,5.46000004,6.36000013,6.07999992,6.07999992,6.5999999,6.65999985,7.30000019,7.94000006,7.55000019,8.06000042,7.21000004,6.11000013,5.61000013,5.1500001,4.46999979,4.34000015,4.05000019,4.51000023,4.30000019,3.88000011,4.4000001,3.61999989,4.28000021,4.41300011
IDA only,IDX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93427376,4.01079387,4.08310018,4.13445394,4.14806878,4.21877156,4.26771169,4.36519314,4.48260009,4.58799066,4.65608466,4.73878582,4.79637603,4.72105144,4.65204265,4.51627339,4.60532265,4.67281151,4.71406678,4.60553949,4.66825083,4.65606252,4.59510998,4.56675755,4.59843102,4.56151122,4.55574882,4.53595144,4.53343686,5.30626647,5.5251429
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
