Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cyprus,CYP,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,5.49723571,6.93509868,7.10960953,5.93287029,4.36507133,3.97846991,3.69225337,3.62122746,3.23016339,2.94205673,1.84833345,1.72242254,1.66782868,1.51071315,1.40559962,1.13812592,1.17463529,1.20498661,1.09443179,0.48954708,0.49264564,0.49932758,0.47107626,0.47369953,0.45050259,0.74871229,0.18091406,0.21869171,0.44681972,0.56862607,0.52066063,0.59317205,3.40683365,2.28716205,3.34882812,2.68636988,2.40653583,1.80327877,1.3952161,1.50106908,1.86878139,2.03078648,2.04207484,2.07770388,2.16876593,
Czech Republic,CZE,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33784795,0.34275272,0.31440052,0.16393821,0.11430692,0.51766909,0.47662075,0.47545491,0.37821575,0.40472117,0.49326928,1.01983311,0.97745649,1.02598569,0.96067399,0.47903913,0.57660436,0.58787211,0.60737761,0.67468425,0.82097422,1.25538612,1.42253082,1.59288487,1.63986389,1.58103594,1.52869987,1.70554951,
Germany,DEU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,0.0839774,0.0820051,0.07877363,0.08026142,0.08554926,0.08657757,0.08920413,0.09876562,0.09635736,0.2504687,0.26454599,0.28738528,0.27489102,0.27147265,0.27615391,0.26561963,0.27593346,0.27361919,0.26818603,0.27522387,0.25806011,0.23082543,0.21212021,0.19994345,0.17429823,0.17335111,0.1732085,0.17454417,0.17112884,0.18498645,0.1995614,0.22389598,0.22978516,0.2315111,0.24110262,0.24991282,0.28513406,0.29300174,0.36188351,0.37617831,0.40906469,0.4149826,0.43911553,0.4390581,0.4639668,0.43798786,0.42505975,0.42460364,0.4698947,0.4653373,
Djibouti,DJI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83760089,2.74478879,4.0844365,2.75566889,2.38875825,2.21538812,2.28239456,2.32175955,2.15696627,2.2293608,2.08688438,2.5301081,3.96561206,3.71446674,3.64779774,3.70302609,3.37772823,3.03555941,3.09468005,2.89214171,2.61145571,2.45750699,1.94765752,1.71038766,1.6341338,1.54548122,1.50187225,1.98678301,2.39009975,1.89267632,
Dominica,DMA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,6.97578906,10.1522463,15.8130756,11.8124323,10.3522958,8.37730706,9.52716908,9.89399964,9.28933034,5.69960954,7.75523426,9.41585529,7.22186941,6.91170518,2.25664005,2.21058299,5.59494345,5.02514662,3.94894834,3.80019514,3.77229332,3.74378238,3.91403852,4.05499961,4.21588373,4.33911163,4.3123611,5.45510369,5.97721685,5.65661206,5.33554069,4.95130587,4.52661946,4.63509409,4.56466199,4.78376043,4.72633135,9.70663805,10.3429579,7.64169723,8.53177398,7.65341766,7.76830832,13.4784856,
Denmark,DNK,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30360036,0.31418977,0.2809506,0.28265283,0.36649232,0.49118396,0.43250233,0.45132882,0.40601558,0.42394391,0.43936439,0.4312652,0.4278085,0.25186157,0.26168462,0.25771559,0.29762893,0.31722773,0.28741647,0.33426612,0.36137798,0.39895898,0.42012707,0.41571444,0.39825977,0.39577479,0.39661815,0.41760646,0.41796949,
Dominican Republic,DOM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,1.6896668,0.87008701,1.20760793,1.02354145,0.91602007,0.77795066,2.8343667,2.69451284,2.77965542,2.93336734,2.70805919,2.41889614,2.29818323,2.11482984,1.76815594,4.79721561,3.68168409,4.6868133,5.37370794,4.49406742,4.4503029,3.35386087,2.9865453,5.79540951,5.44565187,5.04406621,5.27747101,5.70601293,6.4866416,7.36833311,7.56529815,7.74087243,8.08585647,10.8647468,11.2048907,7.60029256,8.06180171,7.72652688,7.49232992,7.0754805,7.216835,7.30780323,7.02371792,7.15594314,7.16047359,7.30164092,7.27616453,7.72244541,7.96875679,8.34325563,10.5671019,
Algeria,DZA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,4.33845055,4.68760245,3.35463025,2.58387608,1.52914116,1.70973855,1.43837434,1.66413143,1.49064131,1.25438349,0.95875962,1.00792194,1.12150553,0.80325614,0.61268258,0.54023389,0.56207791,0.7296274,0.64140461,0.62011976,0.56729759,2.82179297,2.89564763,2.28248337,3.27902161,2.68171522,1.8746705,2.20019207,2.1997293,1.62415581,1.44185862,1.22386248,1.88511855,2.57869331,2.88283791,0.16473152,0.16150077,0.07334917,0.06060319,0.10956623,0.12194815,0.10142829,0.10276586,0.09992679,1.14701947,1.20339928,1.24287436,1.05345004,1.13486275,1.03968427,1.17206988,
East Asia & Pacific (excluding high income),EAP,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.81249505,0.65561648,0.49750266,0.44445643,0.49046616,0.49253305,0.51965673,0.47836583,0.47496372,0.5141786,0.51773935,0.57407689,0.60225035,0.64480178,0.64329415,0.92438044,0.59572372,0.67562433,0.72627724,0.77018447,0.85559427,0.91760799,0.95030299,0.92892674,0.88166335,0.84114293,0.76619666,0.74015375,0.7327149,0.66036956,0.63705096,0.63365665,0.71688635,0.73461141,0.69034929,0.6681043,0.60482945,0.57115608,0.54945239,
Early-demographic dividend,EAR,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,1.55127566,,,,1.80670443,1.74399508,1.49543544,1.42042662,1.55019525,1.43900066,1.55092551,1.48634818,1.45644961,1.57831418,1.47924496,1.51886195,1.60315392,1.54190393,1.6850582,1.71308519,1.73801355,1.71613596,1.90228778,2.23025557,2.44826705,2.28140799,2.19147758,2.27163047,2.22416235,2.28786271,2.31296871,2.13252281,2.20818789,2.33890506,2.37285276,2.4575781,2.68623885,2.5881531,2.59273923,2.8253011,2.92315554,3.276811,
East Asia & Pacific,EAS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.11304856,0.10828907,0.12744552,0.18477778,0.20238438,0.25587213,0.25342824,0.21934813,,,,,,,0.19957352,0.18715205,0.1746308,0.18464477,0.18978444,0.213357,0.28558006,0.22696797,0.2228464,0.23672278,0.28260739,0.33266437,0.35613319,0.36779661,0.37054368,0.38814756,0.41094078,0.41695274,0.40920994,0.4117757,0.3953614,0.3950174,0.42165501,0.49219079,0.51923565,0.4856038,0.480196,0.44668518,0.42783815,0.42167234,
Europe & Central Asia (excluding high income),ECA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,4.00562767,2.93948247,1.91497157,1.67357417,1.50889475,1.89497995,3.0106431,3.50506657,3.31544786,2.45305154,3.01217324,2.54926946,2.15772209,,,,,,,,1.30751047,0.64198403,0.64799086,0.7446693,1.28086742,1.40753801,1.29143453,1.31691116,1.17906933,1.00250549,1.00974979,1.0444351,1.02289564,1.19643666,1.18640872,1.31219743,1.23396607,1.16502697,1.15871381,1.29260471,1.35852482,1.53786189,1.65541366,1.76605114,1.92654574,1.99914708,2.00710686,
Europe & Central Asia,ECS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.47415034,0.45311561,0.51471269,0.52938537,0.55092254,0.57800065,0.61288858,0.61044322,0.55893969,0.56601788,0.5471891,0.49974768,0.4420625,0.43992262,0.46993484,0.4464223,0.42878889,0.41499491,0.43147085,0.43048781,0.36337379,0.35907776,0.4239954,0.45170054,0.42437116,0.44583384,0.45338405,0.45223675,0.44829079,0.4635896,0.49241032,0.51457962,0.55764811,0.59319539,0.62609337,0.63868169,0.64598448,0.6682094,0.71801889,0.71983941,0.75394735,0.76195026,0.78582211,0.79213986,0.82644918,0.81031511,
Ecuador,ECU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,0.03629595,,,,,,,,,,0.01958973,0.02151242,0.01532346,0.00719899,0.33466152,0.32963407,0.41449659,1.07145587,1.21640752,1.58032917,1.9382874,2.29997436,2.85441692,5.54596528,7.21474227,5.8057027,5.03704382,5.03633398,5.02311653,5.92669902,6.26854847,6.55064386,5.00081178,4.38651629,3.73663047,3.38131829,2.81630799,2.58468612,2.43049107,2.40461953,2.6137073,2.73171775,2.82542002,2.99948574,3.3840335,
"Egypt, Arab Rep.",EGY,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,6.4417578,11.9722686,12.2835812,12.4412156,9.8520473,8.81984312,11.838238,11.6649269,8.22388306,6.07498113,8.90923423,10.7763238,8.2841076,9.96651514,10.8430987,14.583338,12.1600825,7.07541943,5.36243431,4.59413426,4.71336217,3.97270703,3.56661323,2.85661217,3.01123334,3.39780813,3.68782754,4.24041047,5.59962358,4.96108548,5.86930961,5.33969849,3.7799171,5.68677118,6.06988425,6.89188511,6.18272925,6.40402291,5.56383109,5.59207795,10.4937904,10.2180103,8.83638759,8.10477348,
Euro area,EMU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.4350851,0.44040932,0.51105941,0.53302445,0.53895017,0.56079353,0.58212352,0.58813532,0.54959912,0.54605211,0.53259366,0.49840715,0.47710875,0.49083678,0.50547387,0.47867317,0.46370734,0.44397102,0.46042691,0.4191298,0.39083471,0.38336437,0.47044579,0.46666525,0.37614395,0.39243485,0.39784149,0.40813174,0.4084198,0.40500549,0.41744381,0.42962273,0.44917048,0.49229402,0.52620212,0.54841538,0.5673666,0.59553089,0.62230386,0.62889996,0.66685626,0.64692068,0.63675694,0.62590468,0.65041528,0.64921655,
Eritrea,ERI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35977138,0.52749209,0.46501792,,,,,0,0,0,0,0,0,0,,,,,,,,,,
Spain,ESP,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,1.22304934,1.16463994,1.10460734,1.07999669,0.88344882,0.93996598,0.89532237,0.80693051,0.78854797,0.71279629,0.68281823,0.57021771,0.49684272,0.47594847,0.44872219,0.40732324,0.37013321,0.41788949,0.44212669,0.49594564,0.4496544,0.45521349,0.49136444,0.52541461,0.10001916,0.10840398,0.11144034,0.10515923,0.09921084,0.09459613,0.09840317,0.10167854,0.11373586,0.11277748,0.10221833,0.11222455,0.11577243,0.15806152,0.22401751,0.22829013,0.22360383,0.21349308,0.22892612,0.23446325,0.23060791,0.23381951,
Estonia,EST,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02851062,0.03519506,0.03370649,0.04660149,0.04020626,0.07126664,0.17620009,0.25989472,0.51860651,1.37394622,1.80487405,2.30359975,1.69843003,1.7103555,1.73203677,1.82899818,1.88959554,2.00127107,2.24877375,2.04220871,1.99767334,2.02087853,1.87596219,1.87082261,1.74554651,1.65286711,
Ethiopia,ETH,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0.14311577,0.13224782,0.12855548,0.14201031,0.14980633,0.13783562,0.08122399,0.10362466,0.05640554,0.04285273,0.07247883,0.14313486,0.20813721,0.35545389,0.35699014,0.18732245,0.10748903,0.34935342,0.43799995,0.64494484,0.22248807,0.42017189,0.5388666,1.3201099,1.39922147,1.12659427,1.81573566,1.4286678,0.80648276,1.45702857,1.68479919,1.44158455,1.74829505,3.23018488,1.68291987,1.03939582,0.48107541,0.51777482,0.50006382,0.37538958,
European Union,EUU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.41325691,0.41883451,0.48822289,0.51046813,0.51625434,0.53686645,0.55627794,0.56188631,0.52743464,0.52214054,0.50889889,0.47721832,0.45895662,0.47144168,0.48520192,0.46058466,0.44688278,0.42647949,0.44495986,0.40546858,0.38368729,0.37787571,0.46095204,0.45876731,0.37750527,0.40845233,0.4270253,0.43984559,0.45209988,0.47122316,0.498618,0.52529421,0.5478771,0.57612919,0.59983309,0.61387349,0.62868182,0.66004034,0.72339718,0.73372761,0.77872558,0.7658481,0.76236698,0.74840264,0.78098986,0.76268702,
Fragile and conflict affected situations,FCS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.46616947,0.44020622,0.4559862,0.5389149,0.75229615,,0.87631163,1.02987694,1.37400582,1.34370605,1.2922021,1.23385705,1.32918706,1.56046907,1.79945321,1.42604136,1.35548943,2.05703673,2.6234829,2.66077301,3.49668316,3.15941888,2.87613133,2.6051739,2.71868744,2.48106874,2.94786545,2.7189751,2.75935497,2.6198514,3.91592583,4.13901485,4.22916663,4.31216876,4.16062809,3.93209222,
Finland,FIN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.06282083,0.07475075,0.13941573,0.18059938,0.20564536,0.19806762,0.18257967,0.20370059,0.19064431,0.09343227,0.09104386,0.1006972,0.08487546,0.09655796,0.05953269,0.04446008,0.07919093,0.09162965,0.08636652,0.06475682,0.05533867,0.11008967,0.18536757,0.28007726,0.32796068,0.3751231,0.378836,0.33984145,0.30665564,0.33771306,0.33788486,0.32926496,0.31435997,0.33571374,0.34152944,0.35835129,0.27433032,0.33378094,0.39548855,0.38875016,0.36899489,0.35758595,0.35529446,0.30504437,0.29689096,0.30146244,
Fiji,FJI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,0.35201182,0.40664556,0.75281747,0.67716961,0.71089451,0.90096725,2.4233718,2.30560413,2.29327907,2.04087573,1.94377481,1.64140485,1.3859361,1.48055779,1.59764735,1.62355543,1.66007108,1.56668452,1.65697461,1.56491304,1.19817047,2.58016453,4.69510155,5.42208065,5.37626313,6.37519228,6.82144395,6.6501763,5.42319175,4.16320181,5.95888461,5.59244193,4.25368531,4.79877279,4.85830815,4.54950396,5.38931972,5.52294735,5.20573335,5.23068311,5.37139839,7.83883102,
France,FRA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,0.17403159,0.17539181,0.30727985,0.31223556,0.3129462,0.20538841,0.20766716,0.22874618,0.22843528,0.23783373,0.25191817,0.26195702,0.26467375,0.33551187,0.31445989,0.31790292,0.3639484,0.37196857,0.38039547,0.28364148,0.2769544,0.26997389,0.67046516,0.66668861,0.63264384,0.64947964,0.66738222,0.70595799,0.66313141,0.62947751,0.64658309,0.66946758,0.66099655,0.68544757,0.72810775,0.75224367,0.80073364,0.84460281,0.8681846,0.88790932,0.98668014,0.97220766,0.9588863,0.93979505,0.95913852,0.95584953,
Faroe Islands,FRO,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37591476,4.46673894,4.05874085,3.40172024,3.14809122,2.97052586,2.91534179,4.64652417,4.48768283,4.76731889,5.61456512,6.11630159,6.30888089,6.35985434,0,0,0,0,0,0,0,0,,
"Micronesia, Fed. Sts.",FSM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18999403,6.08420912,6.24089308,6.3570306,6.9500628,7.30999226,7.37423216,7.02411808,6.36509769,5.80662465,5.71946916,5.6912054,
Gabon,GAB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,0.0037092,0.0031027,0.00110595,0.00476417,0.00168223,0.00851195,0.00257036,0.00399867,0.00678714,0.00912501,0.00350232,0.00374392,0.01471504,0.02952161,0.0413808,0.06927537,0.08954023,0.09017453,0.10059049,0.11537101,0.12408318,0.09108324,0.11909818,0.10678263,0.05335131,0.09197509,0.08818753,0.115083,0,0.11568877,0.13264147,0.11430224,0.26737696,0.11966957,0.1315425,0.09392612,0.16187213,0.12833139,0.13161856,0.12363479,0.10943076,0.10938484,0.11578742,
United Kingdom,GBR,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18373212,0.17870285,0.18174755,0.1920155,0.18280732,0.17236664,0.16658286,0.17263429,0.1039157,0.09999519,0.10572648,0.08419008,0.32311684,0.30529365,0.30145221,0.29343307,0.27653391,0.24520037,0.23754704,0.22471741,0.21107375,0.20399254,0.21613428,0.19876298,0.19062469,0.1818473,0.17138791,0.15987432,0.16922945,0.16828986,0.15955063,0.15132813,0.14641514,0.11769293,
Georgia,GEO,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08996904,10.3196399,12.8855931,6.73529213,6.79110183,6.6651077,6.22490506,6.99638215,6.95706861,8.09963645,8.6805823,8.32368059,10.3244787,9.6699082,10.2418033,10.7355162,11.3166702,11.2694987,9.75488922,10.04365,11.0444766,11.5586541,12.9208583,13.3130984,
Ghana,GHA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,0.0316584,0.02024643,0.03315617,0.03716556,0.01232354,0.10652089,0.09324336,0.01047559,0.01379357,0.11543254,0.11424732,0.10188185,0.09398858,0.11381528,0.16928541,0.28836119,0.26619078,0.39654017,0.37728683,0.39433395,0.39770163,0.65014331,0.86377983,0.70576825,0.85294324,0.92746067,0.92310446,0.51491512,0.47271002,0.43971552,0.43940112,0.42193685,5.42649802,5.22278928,2.96704822,3.66507322,10.0845748,5.30566194,5.85436477,5.23120988,5.93187121,6.26267897,
Gibraltar,GIB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00350844,0.00342879,1.12024678,0.91857442,0.67385374,0.45106926,0.28100657,0.14821156,0.01448379,0.02003406,0.02770764,0.03911515,0.13878146,0.17380491,0.03894205,0.30804268,0.51488058,3.22204833,1.14538522,1.41535527,0.69904895,0.2398949,0.88337761,0.77461276,0.67498675,0.95060716,0.86802314,1.1103532,1.38322285,1.48486812,0.60692241,0.43255627,0.23977336,1.17013639,0.14367659,
"Gambia, The",GMB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,0.2008885,0.23777986,0.16215395,0.13227355,0.08692979,0.32848321,,,,,,,,,,,,,,,,,,,,11.1017514,6.31549459,5.77055147,6.04996727,4.34963929,4.14989604,5.50299501,7.49689829,6.48076234,7.51582928,7.98404383,11.2058255,11.178708,9.81279621,10.6429867,12.6915939,15.2176926,22.2912018,
Guinea-Bissau,GNB,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91208631,0.56300228,0.40989991,0.45369043,0.58915341,0.63322982,0.7073535,0.7218788,0.73959087,0.7447375,1.94084963,2.67950583,2.16146282,2.55414578,4.22003206,4.84361953,5.20597706,3.3897525,4.30809936,6.17442988,5.69720486,5.88469536,5.39962854,4.7380648,4.61301037,6.09773938,8.7608594,8.10440877,4.78634635,7.79005624,8.50597971,10.5016121,8.58991073,
Equatorial Guinea,GNQ,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97880049,0.67064613,0.50223223,0.0706156,0.07063748,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Greece,GRC,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,2.58403442,2.59839091,2.23400822,2.16769332,1.96904207,2.23319582,2.08722438,1.95027709,1.96792904,1.68754838,1.71515958,2.14309377,2.2776959,1.75194741,1.85614438,2.06670458,2.17767875,2.44005418,2.47509039,2.40067156,2.11090495,2.13890146,1.85078161,1.60187812,1.6816324,1.47795571,1.07424471,0.77336217,0.51571449,0.49204732,0.56411205,0.77868269,0.75492016,0.61034744,0.50442827,0.41942616,0.28136341,0.33683085,0.31212581,0.26028574,0.21598155,0.20059115,0.23093651,0.32968403,0.32376484,
Grenada,GRD,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94387831,10.3871349,9.95039975,6.30381964,6.4631979,2.75230608,2.77156435,5.92593175,8.04623474,5.80170843,5.71234819,5.48769466,4.94792223,4.80319539,4.6598588,4.67122351,4.58150357,4.27708305,8.03031515,3.85822684,4.07086901,3.77297411,3.49287669,3.58530683,3.69320526,3.71779267,3.66233313,3.51829784,4.49824024,4.34848252,4.24532795,4.19946479,4.11424181,5.22517148,6.75853345,
Greenland,GRL,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.25545114,0.35581326,0.34190015,0.33254218,0.28463548,0.12274865,0.04309392,0.03590285,0.01028632,0.00967925,0.00141155,0.58278903,1.0106145,1.55160855,1.90195763,2.20863415,2.11229139,2.19128736,2.43937314,2.39492145,2.29341989,2.3536397,2.541705,3.09090851,3.44333936,7.82711766,9.95052324,11.1442003,11.4495678,12.4396658,12.6198064,11.4940333,10.7799416,10.3860633,9.67027448,10.0118524,10.0076864,9.94158063,10.4233702,11.1464933,11.7144421,12.8914862,13.8348471,14.6968536,
Guam,GUM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.47717841,0.23841961,0.59636803,,,,,,,,0.2730389,0.26646033,0.24774674,0.273476,2.06973005,2.00230129,1.95113607,2.95068051,3.83067627,3.1312855,7.02352185,13.3635851,19.4219608,24.4021998,9.16355641,10.197691,9.05385124,8.27838697,10.7140903,11.1665425,11.5493011,7.87352172,7.98656249,7.07441175,6.0047327,6.78872752,6.96988513,7.35168208,8.01244647,
High income,HIC,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,0.20498526,0.21552512,0.22960971,0.25244403,0.23008566,0.22866788,0.2062515,0.18912111,0.21453964,0.24686251,0.25345967,0.26294705,0.26149076,0.26784843,0.21450027,0.2093355,0.19745016,0.18596007,0.17753158,0.17659651,0.19457519,0.19681344,0.1827675,0.17751928,0.18577913,0.19596649,0.20885634,0.21724196,0.21647474,0.22816758,0.24523612,0.26512777,0.2685397,0.26062612,0.2685074,0.26441684,0.28163394,0.28647435,0.28173673,0.27566351,0.2752652,0.27246807,0.2736439,0.271513,
"Hong Kong SAR, China",HKG,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09097305,0.07869703,0.07895361,0.09022555,0.07245574,0.07416518,0.14184323,0.16344168,0.15192689,0.1497498,0.16205206,0.16248459,0.14851854,0.14149668,0.13967028,0.13066435,0.12778765,0.12500679,0.12451559,0.12803104,0.11738561,0.12430478,0.12307846,
Honduras,HND,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,0.07733205,0.06672598,0.06305638,0.06289308,0.04035849,0.04232169,0.04032095,0.04327511,0.03515759,0.04020821,0.03967195,0.03978689,0.03698597,0.54438067,0.70814844,0.89464125,1.27767377,1.77685285,2.26550944,1.29497685,1.91716111,2.31886443,3.01628237,3.31177793,3.5342126,5.11807544,6.67947356,8.06837499,10.3070488,10.6309515,13.3274214,18.6640883,21.7536316,21.2915534,20.4601737,17.1014209,16.6431356,15.9800818,15.8711101,16.8637606,17.1751297,17.5972465,17.9153648,18.8147263,19.9851813,21.6791183,23.6184254,
Heavily indebted poor countries (HIPC),HPC,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,1.39135098,1.3273575,0.84221601,1.06626989,0.98391122,1.00944167,0.84369104,0.84201939,1.00837592,1.2297363,0.79718427,0.81157509,1.07335795,0.89156513,1.04724265,1.25610705,1.10021524,1.27600078,1.70406056,2.00699821,2.28528273,2.54660506,2.88607285,3.00841828,3.14564735,2.6913607,2.7947584,2.87975817,2.87792864,2.71819643,2.87294118,3.29480866,3.25443029,3.02034532,3.13065529,3.63735138,3.29800348,3.50130571,3.90329832,4.11459155,3.95582491,
Croatia,HRV,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39541329,2.69953234,2.46556495,2.33090135,2.23363949,3.74135043,3.98678988,4.03716417,3.77722863,3.7073347,4.09449348,3.78710059,3.68139196,3.54103853,3.59651776,3.78487733,3.99563104,3.64506857,4.7017918,4.75708315,5.33648245,6.16387737,6.51571421,6.44842376,6.87653072,7.34817469,
Haiti,HTI,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,4.93384775,6.06986989,4.82862059,3.8309131,8.69093062,8.49829317,7.92185815,7.80127284,7.8456412,7.69186316,8.5588754,6.58255331,5.5358461,4.95540139,4.76659693,4.54788603,5.52755,4.74764628,4.4879043,,,,,,,,,8.78915086,10.1607316,8.48306187,9.84813307,11.1529383,16.801926,15.4306143,13.7269644,14.1374536,12.8333445,13.0636579,11.8612151,12.4274017,11.9255571,11.7611401,11.951004,13.0589825,14.8017081,16.8623462,18.1026912,19.0960431,22.5007584,21.4397361,
Hungary,HUN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30143847,0.33407984,0.41114902,0.39387983,0.37256306,0.76913657,0.67768661,0.65606219,0.54745902,0.60740232,0.6459947,0.74181162,0.69600036,0.82854452,1.20137452,1.39900053,1.6232575,2.44283707,3.06456902,2.97910694,3.1577731,3.24265246,2.88097686,2.74294381,3.03578974,2.45162311,
